
Time Dependent Production (Energy Units) ELECTRICITY FROM TRANSMISSION

,DRC
,Region,year ,fuel,,TS01,TS02,TS03,TS04,TS05,TS06,TS07,TS08,TS09,TS10,TS11,TS12,TS13,TS14,TS15,TS16,TS17,TS18,TS19,TS20,TS21,TS22,TS23,TS24,TS25,TS26,TS27,TS28,TS29,TS30,TS31,TS32,TS33,TS34,TS35,TS36,TS37,TS38,TS39,TS40
,DRC,2026,D2ELC01,,2.8506,1.05296,1.12007,1.13736,1.28902,1.21203,1.12423,1.22992,1.21055,0.996802,2.81797,1.04245,1.10792,1.12469,1.27422,1.1994,1.11175,1.21355,1.19481,0.986288,2.84936,1.05338,1.11943,1.13844,1.28793,1.21222,1.12254,1.22693,1.211,0.997399,2.78695,1.03069,1.09584,1.11373,1.26154,1.18818,1.09954,1.19926,1.18358,0.976218
,DRC,2027,D1ELC01,,3.13161,1.22453,1.23611,0.896612,1.29891,1.28543,1.34531,1.5361,1.51322,1.11278,3.11814,1.21959,1.10564,0.755633,1.23384,1.36901,1.33789,1.52286,1.49829,1.10811,3.15345,1.2326,0.97455,0.711156,1.09909,1.26435,1.3513,1.53955,1.51992,1.12065,3.10541,1.21298,0.96752,0.709237,1.20481,1.29254,1.32905,1.50919,1.49208,1.10429
,DRC,2027,D2ELC01,,3.14231,1.16146,1.2359,1.25509,1.42334,1.33793,1.24052,1.35778,1.33629,1.09914,3.10634,1.14986,1.2225,1.2411,1.40699,1.32399,1.22675,1.33968,1.31889,1.08755,3.14094,1.16191,1.2352,1.25629,1.42214,1.33814,1.23865,1.35446,1.33678,1.09981,3.07215,1.13689,1.20917,1.22901,1.39301,1.31162,1.21328,1.32391,1.30652,1.07645
,DRC,2028,D1ELC01,,3.24588,1.2807,1.3993,1.09554,1.54432,1.5069,1.41356,1.62343,1.59826,1.15777,3.23109,1.27528,1.29718,0.952265,1.47633,1.57358,1.4054,1.60888,1.58185,1.15264,3.26775,1.28885,1.16804,0.824023,1.34428,1.48595,1.41942,1.62651,1.60491,1.1657,3.21711,1.26801,1.15698,0.904124,1.44483,1.50984,1.39569,1.59385,1.57502,1.14844
,DRC,2028,D2ELC01,,3.44531,1.27419,1.35629,1.37745,1.563,1.46881,1.36137,1.49069,1.46699,1.20547,3.40587,1.26146,1.34157,1.36209,1.54504,1.45351,1.34626,1.47081,1.44788,1.19275,3.44381,1.27469,1.35551,1.37877,1.56168,1.46904,1.35932,1.48704,1.46754,1.2062,3.36838,1.24724,1.32695,1.34884,1.52969,1.43994,1.33148,1.45349,1.4343,1.18058
,DRC,2029,D1ELC01,,3.36438,1.33897,1.46877,1.30185,1.79889,1.67017,1.48437,1.71405,1.6865,1.20443,3.34823,1.33305,1.45944,1.15618,1.72789,1.65951,1.47545,1.69814,1.66855,1.19882,3.38628,1.34721,1.36869,1.0307,1.59863,1.67888,1.49011,1.71674,1.6931,1.21243,3.33295,1.3251,1.35346,1.10623,1.69383,1.65238,1.46483,1.68169,1.66109,1.19424
,DRC,2029,D2ELC01,,3.75928,1.39104,1.4811,1.50431,1.70785,1.60453,1.48668,1.62853,1.60253,1.31566,3.71625,1.37715,1.46503,1.48753,1.68822,1.58781,1.47017,1.60679,1.58164,1.30178,3.75765,1.39159,1.48025,1.50576,1.7064,1.60478,1.48442,1.62452,1.60313,1.31646,3.67535,1.36162,1.44906,1.47306,1.67145,1.573,1.45402,1.58786,1.56681,1.28851
,DRC,2030,D1ELC01,,3.487,1.39929,1.54069,1.51533,1.95283,1.76008,1.55768,1.80787,1.77786,1.25271,3.46944,1.39284,1.53053,1.36719,1.93679,1.74847,1.54797,1.79054,1.75831,1.24661,3.50894,1.40762,1.54638,1.24456,1.86188,1.76892,1.56328,1.81015,1.7844,1.26079,3.45282,1.3842,1.52115,1.31537,1.92315,1.74071,1.53641,1.77264,1.75019,1.24164
,DRC,2030,D2ELC01,,4.08393,1.5119,1.61021,1.63555,1.85774,1.74495,1.6163,1.77115,1.74277,1.42961,4.03718,1.49681,1.59274,1.6173,1.83637,1.72677,1.59835,1.74748,1.72003,1.41453,4.08217,1.5125,1.60928,1.63713,1.85615,1.74522,1.61384,1.76677,1.74342,1.43049,3.99275,1.47993,1.57538,1.60158,1.81815,1.71067,1.5808,1.72689,1.70392,1.40011
,DRC,2031,D1ELC01,,3.58474,1.44817,1.5993,1.64378,2.03975,1.83376,1.61744,1.8848,1.85273,1.2915,3.56605,1.44131,1.58846,1.53568,2.02263,1.82138,1.60708,1.86631,1.83186,1.28501,3.60671,1.45658,1.60488,1.41537,2.0457,1.84271,1.62293,1.88674,1.85922,1.29963,3.54837,1.43209,1.57846,1.48239,2.00809,1.81311,1.59475,1.8472,1.82321,1.27971
