
Time Dependent Production (Energy Units) ELECTRICITY FROM TRANSMISSION

,DRC
,Region,year ,fuel,,TS01,TS02,TS03,TS04,TS05,TS06,TS07,TS08,TS09,TS10,TS11,TS12,TS13,TS14,TS15,TS16,TS17,TS18,TS19,TS20,TS21,TS22,TS23,TS24,TS25,TS26,TS27,TS28,TS29,TS30,TS31,TS32,TS33,TS34,TS35,TS36,TS37,TS38,TS39,TS40
,DRC,2025,D1ELC01,,1.34787,0.314121,0.369462,0.39041,0.574999,0.475173,0.405266,0.697192,0.764456,0.281709,1.72386,0.311539,0.365192,0.385506,0.567749,0.470224,0.420475,0.685396,0.726101,0.278852,0.693897,0.314697,0.368689,0.391897,0.574397,0.476006,0.404433,0.767432,0.750657,0.282139,1.6893,0.307855,0.361308,0.382876,0.561751,0.467172,0.395604,0.585947,0.57335,0.276552
,DRC,2025,D2ELC01,,1.87275,0.675459,0.713833,0.726295,0.83425,0.777049,0.733885,0.824475,0.812538,0.660949,1.85131,0.668771,0.706086,0.71815,0.824579,0.768983,0.72569,0.813331,0.80182,0.653981,1.87195,0.675766,0.713386,0.727066,0.833479,0.777194,0.732662,0.82232,0.812861,0.66138,1.83093,0.661217,0.698407,0.711257,0.81649,0.761934,0.717729,0.803709,0.794386,0.647351
,DRC,2026,D1ELC01,,0.770609,0.349131,0.410737,0.434056,0.639534,0.528411,0.450589,0.653048,0.634834,0.313046,1.63327,0.346262,0.405989,0.428602,0.631469,0.522908,0.445716,0.638911,0.611608,0.309871,0.770794,0.349772,0.409876,0.43571,0.638864,0.529338,0.449662,0.720519,0.868843,0.401537,1.45723,0.342167,0.401671,0.42568,0.624798,0.519516,0.439845,0.718222,0.779197,0.307316
,DRC,2026,D2ELC01,,2.07649,0.749263,0.792047,0.805942,0.926305,0.862529,0.814404,0.915407,0.902098,0.733085,2.05272,0.741846,0.78345,0.796901,0.915564,0.853577,0.805308,0.903023,0.890189,0.725357,2.07561,0.749605,0.791549,0.806801,0.925446,0.862691,0.813041,0.913005,0.902459,0.733566,2.03012,0.733466,0.77493,0.789258,0.906586,0.845759,0.796474,0.892337,0.881942,0.718006
,DRC,2027,D1ELC01,,2.81642,0.948291,0.643701,0.479575,1.22445,1.08696,1.10448,1.33665,1.32201,0.885819,2.8065,0.86295,0.96193,0.786162,1.11329,1.16783,1.14767,1.32625,1.31019,0.997406,2.81787,1.04876,0.45283,0.758533,0.706115,1.08361,1.15925,1.34081,1.32881,1.00866,2.79719,0.899058,0.890743,0.470322,1.01565,1.09761,1.07576,1.31552,1.26219,0.994586
,DRC,2027,D2ELC01,,2.28866,0.826137,0.873529,0.88892,1.02224,0.9516,0.898294,1.01017,0.995431,0.808218,2.26246,0.817961,0.864046,0.878945,1.01039,0.941724,0.888257,0.996495,0.982279,0.799697,2.28769,0.826516,0.872976,0.889871,1.02129,0.95178,0.896783,1.00751,0.99583,0.80875,2.23755,0.808721,0.85465,0.870521,1.00048,0.933106,0.878514,0.9847,0.973186,0.791597
,DRC,2028,D1ELC01,,2.89973,1.07879,1.15374,1.02195,1.39944,1.28905,1.20222,1.40414,1.38804,1.03488,2.88885,1.07531,1.09432,0.95169,1.36212,1.29021,1.1963,1.39271,1.37505,1.03103,2.9215,1.08679,1.03809,0.798871,1.30592,1.27947,1.10322,1.40799,1.38902,1.04269,2.87863,1.07035,0.945844,0.923537,1.33861,1.27899,1.18917,1.38091,1.36987,1.02794
,DRC,2028,D2ELC01,,2.50902,0.905997,0.958187,0.975136,1.12196,1.04416,0.985459,1.10867,1.09243,0.886264,2.48029,0.897033,0.947783,0.964191,1.10894,1.03333,0.974447,1.09364,1.07799,0.876921,2.50796,0.906414,0.957578,0.976184,1.12091,1.04436,0.983796,1.10574,1.09287,0.88685,2.45299,0.886899,0.937477,0.954955,1.09808,1.02388,0.963758,1.0807,1.06802,0.868041
,DRC,2029,D1ELC01,,2.98613,1.11817,1.20018,1.16513,1.50474,1.35682,1.25322,1.47417,1.45655,1.07012,2.97424,1.11437,1.19388,1.0932,1.49402,1.34952,1.24675,1.46166,1.44234,1.06591,3.00792,1.12625,1.17673,1.04039,1.48723,1.36528,1.25921,1.4777,1.46326,1.07798,2.96308,1.10894,1.15749,1.06383,1.48516,1.34502,1.23896,1.44876,1.43668,1.06253
,DRC,2029,D2ELC01,,2.73735,0.98876,1.04593,1.0645,1.22535,1.14012,1.07581,1.21078,1.193,0.967144,2.70601,0.97898,1.03458,1.05255,1.21112,1.12829,1.06379,1.19437,1.17722,0.956947,2.73619,0.989218,1.04527,1.06565,1.2242,1.14034,1.07399,1.20757,1.19348,0.967786,2.67622,0.967919,1.02333,1.04247,1.19926,1.11798,1.05212,1.18022,1.16633,0.947261
,DRC,2030,D1ELC01,,3.07552,1.15893,1.24825,1.28206,1.57997,1.41886,1.30602,1.54666,1.52747,1.10659,3.06261,1.15479,1.2414,1.23959,1.5683,1.41091,1.29898,1.53305,1.512,1.10201,3.09734,1.16708,1.25423,1.18883,1.58622,1.42743,1.31189,1.54987,1.53414,1.1145,3.05046,1.14888,1.23516,1.20897,1.55866,1.40602,1.29049,1.519,1.50584,1.09833
,DRC,2030,D2ELC01,,2.97343,1.07435,1.13669,1.15693,1.3323,1.23938,1.16926,1.31643,1.29704,1.05078,2.93938,1.06372,1.12434,1.14394,1.31683,1.22652,1.15619,1.29856,1.27987,1.0397,2.97217,1.07485,1.13596,1.15818,1.33105,1.23962,1.16728,1.31293,1.29756,1.05148,2.90703,1.0517,1.11212,1.13299,1.30394,1.21532,1.14351,1.28319,1.26804,1.02918
,DRC,2031,D1ELC01,,3.14664,1.19177,1.2872,1.32331,1.64154,1.46945,1.34889,1.60595,1.58544,1.13585,3.13289,1.18737,1.27989,1.31491,1.62909,1.46097,1.34139,1.59142,1.56893,1.13097,3.16847,1.19999,1.29309,1.306,1.64773,1.4781,1.35468,1.60887,1.59207,1.14381,3.11997,1.18108,1.27324,1.31043,1.61881,1.45576,1.33234,1.57643,1.56237,1.12706
,DRC,2031,D2ELC01,,3.15351,1.14033,1.20712,1.22881,1.41672,1.31716,1.24203,1.39972,1.37894,1.11508,3.1174,1.12906,1.19401,1.21501,1.40026,1.30349,1.22813,1.38069,1.36065,1.10332,3.15218,1.14086,1.20634,1.23016,1.41538,1.31741,1.2399,1.39596,1.3795,1.11583,3.08309,1.1163,1.18103,1.2034,1.38657,1.2916,1.21467,1.36433,1.3481,1.09217
,DRC,2032,D1ELC01,,3.21648,1.22403,1.32545,1.36383,1.70201,1.51913,1.391,1.66417,1.64238,1.16458,3.20192,1.21937,1.31769,1.35491,1.6888,1.51013,1.38304,1.64875,1.62485,1.15942,3.23833,1.23231,1.33125,1.37377,1.70814,1.52787,1.3967,1.66683,1.64897,1.17259,3.18824,1.21269,1.31065,1.35016,1.67789,1.50461,1.37344,1.63283,1.61789,1.15528
,DRC,2032,D2ELC01,,3.33037,1.20513,1.2763,1.29941,1.49963,1.39354,1.31349,1.48151,1.45938,1.17823,3.29223,1.19323,1.26243,1.28481,1.4822,1.37908,1.29879,1.46134,1.44,1.1658,3.32897,1.2057,1.27547,1.30084,1.4982,1.39381,1.31123,1.47752,1.45998,1.17903,3.256,1.17974,1.24871,1.27254,1.46772,1.36653,1.28455,1.44402,1.42673,1.15403
,DRC,2033,D1ELC01,,3.28508,1.25572,1.36302,1.40362,1.76142,1.56793,1.43236,1.72137,1.69831,1.19281,3.26973,1.2508,1.35483,1.3942,1.74745,1.55842,1.42396,1.70506,1.67978,1.18736,3.30696,1.26405,1.36874,1.41372,1.76748,1.57676,1.43797,1.72376,1.70487,1.20087,3.2553,1.24375,1.34739,1.38919,1.73592,1.5526,1.41382,1.68824,1.67243,1.183
,DRC,2033,D2ELC01,,3.5041,1.26879,1.34425,1.36876,1.58108,1.46858,1.3837,1.56187,1.53839,1.24026,3.46397,1.25626,1.32964,1.35337,1.56268,1.45334,1.3682,1.54057,1.51794,1.22718,3.50264,1.26939,1.34337,1.37028,1.57956,1.46887,1.38129,1.55763,1.53903,1.24111,3.42585,1.24206,1.31519,1.34047,1.54743,1.44013,1.3532,1.5223,1.50397,1.21479
,DRC,2034,D1ELC01,,3.35249,1.28685,1.39993,1.44272,1.81978,1.61587,1.473,1.77756,1.75326,1.22055,3.33636,1.28168,1.39131,1.43281,1.80508,1.60587,1.46415,1.76038,1.73374,1.21482,3.37438,1.29525,1.40557,1.45298,1.82577,1.6248,1.47852,1.77969,1.75978,1.22864,3.32118,1.27426,1.38349,1.42754,1.79293,1.59974,1.45348,1.74267,1.72601,1.21023
,DRC,2034,D2ELC01,,3.67479,1.33133,1.41102,1.4369,1.66109,1.5423,1.45267,1.64081,1.61602,1.3012,3.6327,1.31818,1.39568,1.42073,1.64176,1.5263,1.4364,1.61841,1.59451,1.28748,3.67326,1.33196,1.41009,1.4385,1.65949,1.5426,1.45013,1.63633,1.61669,1.3021,3.59273,1.30328,1.38051,1.4072,1.62574,1.51244,1.42065,1.59921,1.57985,1.27449
,DRC,2035,D1ELC01,,3.41872,1.31744,1.4362,1.48114,1.87713,1.66299,1.51293,1.83277,1.80725,1.2478,3.40182,1.31202,1.42716,1.47074,1.8617,1.65249,1.50365,1.81475,1.78676,1.24179,3.44063,1.32589,1.44176,1.49155,1.88306,1.67199,1.51837,1.83465,1.81374,1.25594,3.38592,1.30424,1.41895,1.46522,1.84896,1.64607,1.49246,1.79616,1.77866,1.23698
,DRC,2035,D2ELC01,,3.8425,1.39278,1.47662,1.50385,1.73972,1.61474,1.52044,1.71838,1.6923,1.36109,3.7985,1.37903,1.46056,1.48692,1.71946,1.59798,1.5034,1.6949,1.66975,1.34673,3.84091,1.39345,1.47564,1.50553,1.73803,1.61505,1.51777,1.71367,1.693,1.36203,3.7567,1.36344,1.44469,1.47277,1.70269,1.58349,1.48692,1.67478,1.65442,1.33316
,DRC,2036,D1ELC01,,3.4838,1.3475,1.47184,1.51889,1.93349,1.70929,1.55218,1.88703,1.86032,1.27458,3.46615,1.34184,1.46239,1.50802,1.91734,1.69831,1.54247,1.86817,1.83887,1.2683,3.50574,1.35601,1.47733,1.46638,1.93936,1.71838,1.55753,1.88866,1.86677,1.28276,3.44954,1.33371,1.45381,1.50225,1.90401,1.6916,1.53076,1.84872,1.8304,1.26328
,DRC,2036,D2ELC01,,4.00733,1.45317,1.54109,1.56964,1.81699,1.68592,1.58704,1.79461,1.76726,1.41994,3.96144,1.43883,1.52433,1.55197,1.79582,1.66843,1.56925,1.77007,1.74369,1.40496,4.00567,1.45387,1.54006,1.57141,1.81522,1.68626,1.58424,1.78967,1.768,1.42093,3.91785,1.42256,1.50777,1.53721,1.77832,1.65332,1.55205,1.74905,1.72769,1.39081
,DRC,2037,D1ELC01,,3.54778,1.37705,1.50688,1.55601,1.98888,1.75479,1.59075,1.94037,1.91247,1.3009,3.52938,1.37115,1.49702,1.54466,1.97203,1.74334,1.58063,1.92069,1.89009,1.29436,3.56974,1.38562,1.51229,1.45919,1.99469,1.76397,1.59602,1.94175,1.91889,1.30913,3.51207,1.36267,1.48807,1.50858,1.95813,1.73635,1.56841,1.90038,1.88126,1.28913
,DRC,2037,D2ELC01,,4.16934,1.51253,1.60445,1.63431,1.89293,1.7559,1.6525,1.86954,1.84094,1.47778,4.12159,1.49761,1.587,1.6159,1.87087,1.73768,1.63398,1.84395,1.81637,1.4622,4.16761,1.51326,1.60338,1.63616,1.89109,1.75624,1.64957,1.86438,1.84172,1.47882,4.07624,1.48067,1.56976,1.60055,1.85265,1.72195,1.61606,1.82205,1.79972,1.44747
,DRC,2038,D1ELC01,,3.61067,1.4061,1.54132,1.59249,2.04334,1.79953,1.62867,1.9928,1.96374,1.32678,3.59155,1.39996,1.53106,1.57008,2.0258,1.78761,1.61813,1.97231,1.94045,1.31997,3.63265,1.41472,1.54666,1.46482,2.04909,1.80879,1.63386,1.99393,1.97012,1.33505,3.57354,1.39114,1.52175,1.52089,2.01133,1.78034,1.60542,1.95117,1.93125,1.31453
,DRC,2038,D2ELC01,,4.3286,1.57088,1.66675,1.69788,1.96759,1.82468,1.71686,1.9432,1.91337,1.53465,4.27902,1.55539,1.64862,1.67876,1.94466,1.80575,1.69761,1.91658,1.88782,1.51846,4.32681,1.57165,1.66563,1.69981,1.96567,1.82504,1.7138,1.93781,1.91418,1.53573,4.23194,1.5378,1.63071,1.66281,1.92572,1.78942,1.67899,1.89382,1.87052,1.50318
,DRC,2039,D1ELC01,,3.6725,1.43466,1.57519,1.62836,2.09688,1.84352,1.66595,2.04434,2.01415,1.35222,3.65266,1.42829,1.56453,1.52205,2.07866,1.83114,1.65501,2.02306,1.98995,1.34516,3.6945,1.44334,1.58045,1.39981,2.10257,1.85285,1.67106,2.04524,2.0205,1.36053,3.63399,1.41913,1.55487,1.46891,2.06363,1.82359,1.64181,2.00111,1.98041,1.33951
,DRC,2039,D2ELC01,,4.48518,1.62825,1.72799,1.76039,2.041,1.89231,1.78013,2.01562,1.98459,1.59056,4.43381,1.6122,1.70919,1.74055,2.0172,1.87268,1.76016,1.98799,1.95807,1.57378,4.48334,1.62905,1.72683,1.76239,2.039,1.89269,1.77695,2.01002,1.98543,1.59168,4.38503,1.59397,1.69063,1.72403,1.99757,1.85575,1.74087,1.96437,1.94014,1.55794
,DRC,2040,D1ELC01,,3.75191,1.47124,1.61852,1.61442,2.16525,1.89973,1.71363,2.11019,2.07855,1.38484,3.73115,1.46458,1.60737,1.44309,2.14617,1.88677,1.70218,2.0879,2.0532,1.37744,3.77393,1.47999,1.62368,1.29839,2.11574,1.90917,1.71864,2.11079,2.08486,1.3932,3.71161,1.45499,1.59724,1.38113,2.13043,1.87886,1.68835,2.0649,2.0432,1.37154
,DRC,2040,D2ELC01,,4.68799,1.7024,1.80704,1.84103,2.13542,1.97943,1.86174,2.1088,2.07625,1.66286,4.6343,1.68563,1.78738,1.82028,2.11052,1.9589,1.84086,2.07987,2.04848,1.64532,4.68607,1.70324,1.80582,1.84313,2.13332,1.97983,1.85841,2.10292,2.07713,1.66403,4.58331,1.66656,1.76797,1.80301,2.08998,1.94121,1.82068,2.05516,2.02974,1.62877
,DRC,2041,D1ELC01,,3.80967,1.49799,1.65027,1.70789,2.21557,1.94103,1.74861,2.15862,2.1259,1.40865,3.78824,1.49111,1.63875,1.53684,2.19585,1.92764,1.73678,2.13558,2.0997,1.40101,3.83171,1.5068,1.65537,1.39347,2.22114,1.95054,1.75354,2.15899,2.13218,1.41705,3.76806,1.48121,1.6283,1.47409,2.17958,1.91948,1.72249,2.11181,2.08938,1.39492
,DRC,2041,D2ELC01,,4.83306,1.75569,1.86401,1.89919,2.20395,2.04247,1.92063,2.17639,2.14269,1.71475,4.77771,1.73839,1.84372,1.87778,2.17824,2.02128,1.89908,2.14651,2.11402,1.69666,4.83108,1.75655,1.86275,1.90137,2.20178,2.04288,1.91718,2.17031,2.14361,1.71596,4.72514,1.71872,1.8237,1.85998,2.15706,2.00304,1.87826,2.12101,2.09469,1.6796
,DRC,2042,D1ELC01,,3.86743,1.52474,1.68203,1.74153,2.26588,1.98233,1.78359,2.20705,2.17326,1.43246,3.84533,1.51764,1.67014,1.63059,2.24553,1.96851,1.77137,2.18327,2.14621,1.42458,3.88948,1.5336,1.68705,1.48855,2.2714,1.99192,1.78844,2.2072,2.17951,1.4409,3.82452,1.50743,1.65935,1.56706,2.22874,1.96009,1.75663,2.15873,2.13556,1.4183
,DRC,2042,D2ELC01,,4.97813,1.80897,1.92098,1.95735,2.27248,2.10551,1.97953,2.24399,2.20914,1.76664,4.92111,1.79115,1.90007,1.93528,2.24596,2.08367,1.95731,2.21316,2.17956,1.748,4.9761,1.80986,1.91967,1.9596,2.27023,2.10593,1.97596,2.23769,2.21008,1.7679,4.86697,1.77088,1.87943,1.91695,2.22413,2.06487,1.93585,2.18685,2.15964,1.73043
,DRC,2043,D1ELC01,,3.92518,1.55149,1.71378,1.77518,2.31619,2.02363,1.81856,2.25549,2.22062,1.45626,3.90241,1.54418,1.70152,1.72434,2.2952,2.00938,1.80597,2.23095,2.19272,1.44815,3.94726,1.5604,1.71874,1.58363,2.32165,2.0333,1.82334,2.25541,2.22683,1.46474,3.88097,1.53365,1.6904,1.66002,2.27789,2.0007,1.79077,2.20565,2.18173,1.44167
,DRC,2043,D2ELC01,,5.1232,1.86225,1.97794,2.01552,2.34101,2.16854,2.03842,2.31158,2.27559,1.81853,5.06452,1.84391,1.95641,1.99278,2.31368,2.14605,2.01554,2.2798,2.2451,1.79935,5.12111,1.86317,1.97659,2.01784,2.33869,2.16898,2.03473,2.30508,2.27656,1.81983,5.0088,1.82304,1.93516,1.97391,2.2912,2.1267,1.99344,2.2527,2.22459,1.78126
,DRC,2044,D1ELC01,,3.98294,1.57825,1.74553,1.80882,2.36651,2.06493,1.85354,2.30392,2.26798,1.48007,3.9595,1.57071,1.73291,1.79428,2.34488,2.05025,1.84057,2.27864,2.23922,1.47171,4.00503,1.5872,1.75042,1.67871,2.37191,2.07467,1.85825,2.30362,2.27416,1.48859,3.93743,1.55987,1.72145,1.75299,2.32704,2.04132,1.82491,2.25256,2.22791,1.46505
,DRC,2044,D2ELC01,,5.26827,1.91553,2.03491,2.07368,2.40954,2.23158,2.09731,2.37917,2.34204,1.87042,5.20793,1.89667,2.01275,2.05029,2.38141,2.20843,2.07376,2.34645,2.31064,1.85069,5.26612,1.91649,2.03352,2.07608,2.40715,2.23203,2.09351,2.37247,2.34304,1.87176,5.15063,1.87521,1.9909,2.03088,2.35828,2.18854,2.05103,2.31855,2.28955,1.8321
,DRC,2045,D1ELC01,,4.0407,1.605,1.77729,1.84247,2.41682,2.10624,1.88852,2.35235,2.31533,1.50388,4.01659,1.59725,1.76429,1.8275,2.39455,2.09112,1.87517,2.32632,2.28573,1.49528,4.06281,1.61401,1.78211,1.77379,2.42217,2.11605,1.89315,2.35182,2.32149,1.51244,3.99388,1.58609,1.7525,1.81961,2.37619,2.08193,1.85905,2.29948,2.27409,1.48843
,DRC,2045,D2ELC01,,5.41333,1.96881,2.09187,2.13184,2.47807,2.29462,2.15621,2.44677,2.40848,1.92231,5.35133,1.94943,2.0691,2.10779,2.44913,2.27082,2.13199,2.41309,2.37618,1.90203,5.41114,1.9698,2.09044,2.13431,2.4756,2.29508,2.15228,2.43985,2.40952,1.92369,5.29246,1.92737,2.04663,2.08785,2.42535,2.25037,2.10862,2.3844,2.3545,1.88293
,DRC,2046,D1ELC01,,4.09846,1.63175,1.80904,1.87611,2.46713,2.14754,1.92349,2.40078,2.36269,1.52769,4.07368,1.62378,1.79568,1.86072,2.44423,2.13199,1.90976,2.37401,2.33224,1.51885,4.12058,1.64081,1.81379,1.86887,2.47243,2.15742,1.92805,2.40003,2.36881,1.53629,4.05034,1.61231,1.78356,1.85261,2.42534,2.12254,1.89318,2.34639,2.32027,1.51181
,DRC,2046,D2ELC01,,5.5584,2.02209,2.14884,2.19,2.5466,2.35765,2.2151,2.51436,2.47493,1.9742,5.49474,2.00219,2.12544,2.16529,2.51685,2.3332,2.19022,2.47974,2.44172,1.95337,5.55615,2.02311,2.14736,2.19255,2.54406,2.35813,2.21106,2.50724,2.476,1.97562,5.43429,1.97953,2.10236,2.14481,2.49242,2.3122,2.16621,2.45025,2.41945,1.93376
,DRC,2047,D1ELC01,,4.15621,1.6585,1.8408,1.90976,2.51745,2.18884,1.95847,2.44921,2.41005,1.5515,4.13076,1.65032,1.82706,1.89393,2.4939,2.17286,1.94436,2.4217,2.37874,1.54242,4.17836,1.66761,1.84547,1.92187,2.52269,2.1988,1.96295,2.44824,2.41614,1.56013,4.10679,1.63853,1.81461,1.88561,2.47449,2.16315,1.92732,2.39331,2.36645,1.53518
,DRC,2047,D2ELC01,,5.70347,2.07538,2.20581,2.24817,2.61513,2.42069,2.27399,2.58195,2.54138,2.02609,5.63815,2.05495,2.18178,2.22279,2.58457,2.39558,2.24845,2.54638,2.50726,2.00471,5.70116,2.07642,2.20428,2.25079,2.61251,2.42118,2.26983,2.57463,2.54248,2.02755,5.57612,2.03169,2.1581,2.20178,2.55949,2.37404,2.2238,2.51609,2.4844,1.98459
,DRC,2048,D1ELC01,,4.21397,1.68525,1.87255,1.94341,2.56776,2.23014,1.99345,2.49765,2.45741,1.57531,4.18785,1.67685,1.85845,1.92715,2.54358,2.21374,1.97896,2.46938,2.42525,1.56598,4.23613,1.69442,1.87716,1.95565,2.57295,2.24018,1.99785,2.49644,2.46347,1.58398,4.16325,1.66475,1.84566,1.91861,2.52364,2.20377,1.96146,2.44022,2.41262,1.55856
,DRC,2048,D2ELC01,,5.84854,2.12866,2.26277,2.30633,2.68366,2.48372,2.33288,2.64955,2.60783,2.07798,5.78155,2.10771,2.23813,2.28029,2.6523,2.45797,2.30667,2.61303,2.5728,2.05606,5.84618,2.12973,2.26121,2.30902,2.68097,2.48423,2.32861,2.64201,2.60896,2.07948,5.71795,2.08386,2.21383,2.25875,2.62657,2.43587,2.28139,2.58194,2.54936,2.03543
,DRC,2049,D1ELC01,,4.27173,1.712,1.9043,1.97705,2.61807,2.27144,2.02842,2.54608,2.50476,1.59911,4.24494,1.70339,1.88983,1.96037,2.59325,2.25461,2.01356,2.51707,2.47176,1.58955,4.29391,1.72122,1.90884,1.98943,2.62321,2.28155,2.03275,2.54465,2.51079,1.60783,4.2197,1.69097,1.87671,1.95161,2.5728,2.24438,1.9956,2.48714,2.4588,1.58194
,DRC,2049,D2ELC01,,5.99361,2.18194,2.31974,2.36449,2.75219,2.54676,2.39178,2.71714,2.67427,2.12987,5.92496,2.16047,2.29447,2.3378,2.72002,2.52035,2.3649,2.67967,2.63834,2.1074,5.99119,2.18304,2.31813,2.36726,2.74943,2.54728,2.38739,2.7094,2.67543,2.13142,5.85978,2.13602,2.26956,2.31571,2.69364,2.4977,2.33898,2.64779,2.61431,2.08626
,DRC,2050,D1ELC01,,4.32948,1.73875,1.93606,2.0107,2.66839,2.31274,2.0634,2.59451,2.55212,1.62292,4.30203,1.72992,1.92122,1.99359,2.64293,2.29548,2.04815,2.56475,2.51826,1.61312,4.35168,1.74802,1.94053,2.02321,2.67347,2.32293,2.06765,2.59286,2.55812,1.63167,4.27616,1.71719,1.90776,1.98461,2.62195,2.28499,2.02974,2.53405,2.50498,1.60532
,DRC,2050,D2ELC01,,6.13868,2.23522,2.3767,2.42266,2.82072,2.6098,2.45067,2.78473,2.74072,2.18176,6.06837,2.21323,2.35081,2.3953,2.78774,2.58273,2.42313,2.74632,2.70388,2.15874,6.13621,2.23635,2.37505,2.4255,2.81788,2.61033,2.44616,2.77679,2.74191,2.18335,6.00161,2.18818,2.32529,2.37268,2.76071,2.55954,2.39657,2.71364,2.67926,2.13709

Time Dependent Production DEMAND (Energy Units)
,DRC
,Region,year ,fuel, ,TS01,TS02,TS03,TS04,TS05,TS06,TS07,TS08,TS09,TS10,TS11,TS12,TS13,TS14,TS15,TS16,TS17,TS18,TS19,TS20,TS21,TS22,TS23,TS24,TS25,TS26,TS27,TS28,TS29,TS30,TS31,TS32,TS33,TS34,TS35,TS36,TS37,TS38,TS39,TS40
