
Time Dependent Production (Energy Units) ELECTRICITY FROM TRANSMISSION

,DRC
,Region,year ,fuel,,TS01,TS02,TS03,TS04,TS05,TS06,TS07,TS08,TS09,TS10,TS11,TS12,TS13,TS14,TS15,TS16,TS17,TS18,TS19,TS20,TS21,TS22,TS23,TS24,TS25,TS26,TS27,TS28,TS29,TS30,TS31,TS32,TS33,TS34,TS35,TS36,TS37,TS38,TS39,TS40
,DRC,2032,D2ELC01,,6.30181,2.41064,2.58889,2.62222,2.92112,2.78115,2.51336,2.64646,2.59921,2.1752,6.2297,2.38628,2.56083,2.59324,2.88799,2.75201,2.48573,2.61198,2.5661,2.15223,6.299,2.41138,2.58763,2.62435,2.91899,2.78146,2.51017,2.64071,2.60008,2.17635,6.16114,2.35943,2.53284,2.56749,2.85876,2.72563,2.45838,2.58146,2.54155,2.13005
,DRC,2033,D1ELC01,,4.4072,1.97076,2.24109,2.2977,2.81104,2.56271,2.1299,2.3559,2.29925,1.56756,4.37931,1.95866,2.22304,2.27818,2.7851,2.54248,2.11415,2.33098,2.27148,1.55816,4.42943,1.97941,2.24623,2.30903,2.81664,2.57205,2.135,2.35644,2.30555,1.57594,4.35273,1.94355,2.20609,2.26484,2.76224,2.52764,2.0957,2.30517,2.25915,1.55031
,DRC,2033,D2ELC01,,6.52826,2.49979,2.6859,2.7207,3.03276,2.88662,2.60704,2.746,2.69667,2.25397,6.45355,2.47454,2.65678,2.69062,2.99835,2.85638,2.57837,2.71018,2.66227,2.23018,6.52536,2.50057,2.68458,2.72292,3.03053,2.88695,2.60371,2.73999,2.69757,2.25518,6.38253,2.4467,2.62774,2.66393,2.96802,2.82902,2.55,2.6785,2.63684,2.20721
,DRC,2034,D1ELC01,,4.49468,2.01912,2.29979,2.35856,2.89152,2.6337,2.18433,2.41896,2.36014,1.60049,4.46579,2.00658,2.28107,2.33832,2.86462,2.61272,2.168,2.39311,2.33133,1.59074,4.51694,2.02782,2.30485,2.37005,2.89706,2.64312,2.18935,2.41924,2.36641,1.60891,4.43826,1.99091,2.26349,2.32449,2.8409,2.59734,2.14887,2.36633,2.31855,1.58262
,DRC,2034,D2ELC01,,6.75073,2.58738,2.78121,2.81745,3.14244,2.99025,2.69908,2.84379,2.79242,2.33137,6.67348,2.56125,2.75105,2.78629,3.10678,2.95893,2.66938,2.80666,2.75676,2.30676,6.74774,2.58819,2.77983,2.81976,3.14012,2.99059,2.69561,2.83754,2.79335,2.33262,6.60003,2.53243,2.72098,2.75867,3.07536,2.9306,2.64001,2.77383,2.73044,2.28301
,DRC,2035,D1ELC01,,4.58063,2.06664,2.35747,2.41837,2.9706,2.70346,2.23782,2.48092,2.41997,1.63284,4.55077,2.05366,2.33809,2.39741,2.94275,2.68174,2.22092,2.45415,2.39014,1.62276,4.60292,2.07539,2.36245,2.43001,2.97609,2.71296,2.24276,2.48095,2.4262,1.6413,4.5223,2.03745,2.3199,2.3831,2.91819,2.66582,2.20111,2.42643,2.37691,1.61436
,DRC,2035,D2ELC01,,6.96933,2.67345,2.87486,2.91251,3.25022,3.09208,2.78951,2.93988,2.8865,2.40742,6.88958,2.64646,2.84368,2.8803,3.21332,3.05968,2.75881,2.90145,2.8496,2.382,6.96625,2.67429,2.87343,2.91492,3.24781,3.09243,2.78591,2.93338,2.88747,2.40872,6.81376,2.61667,2.8126,2.85176,3.18084,3.03042,2.72846,2.86751,2.82243,2.3575
,DRC,2036,D1ELC01,,4.66511,2.11334,2.41415,2.47714,3.04832,2.77202,2.29038,2.54181,2.47877,1.66463,4.63428,2.09993,2.39413,2.45549,3.01953,2.74957,2.27292,2.51415,2.44793,1.65423,4.68743,2.12214,2.41906,2.48894,3.05375,2.7816,2.29525,2.54159,2.48497,1.67314,4.60489,2.08318,2.37533,2.4407,2.99415,2.73313,2.25245,2.48549,2.43427,1.64556
,DRC,2036,D2ELC01,,7.18416,2.75803,2.96689,3.00594,3.35613,3.19215,2.87839,3.03431,2.97896,2.48216,7.10195,2.73019,2.93471,2.97268,3.31802,3.1587,2.8467,2.99461,2.94085,2.45595,7.181,2.75891,2.96541,3.00844,3.35364,3.19251,2.87465,3.02758,2.97997,2.48351,7.0238,2.69946,2.90264,2.94324,3.28449,3.12851,2.81539,2.95957,2.91282,2.4307
,DRC,2037,D1ELC01,,4.74814,2.15924,2.46987,2.53491,3.12472,2.8394,2.34205,2.60167,2.53657,1.69588,4.71637,2.14541,2.44921,2.51257,3.095,2.81624,2.32403,2.57311,2.50474,1.68515,4.77049,2.1681,2.4747,2.54685,3.13008,2.84906,2.34684,2.6012,2.54273,1.70443,4.68608,2.12813,2.42981,2.49731,3.06881,2.79928,2.30292,2.54354,2.49065,1.67622
,DRC,2037,D2ELC01,,7.39532,2.84117,3.05736,3.09777,3.46024,3.2905,2.96574,3.12713,3.06983,2.55563,7.31069,2.8125,3.02418,3.06349,3.42093,3.25603,2.93309,3.08618,3.03053,2.52864,7.39207,2.84208,3.05582,3.10036,3.45766,3.29088,2.96187,3.12016,3.07088,2.55702,7.23025,2.78084,2.99113,3.03317,3.38638,3.22493,2.90082,3.05006,3.00167,2.50265
,DRC,2038,D1ELC01,,4.82976,2.20436,2.52464,2.5917,3.19981,2.90564,2.39284,2.6605,2.59338,1.7266,4.79706,2.19012,2.50335,2.56868,3.16919,2.88178,2.37428,2.63108,2.56058,1.71556,4.85214,2.21327,2.5294,2.60379,3.20512,2.91538,2.39755,2.6598,2.59951,1.73519,4.76588,2.17232,2.48337,2.55297,3.14221,2.86431,2.35253,2.6006,2.54608,1.70636
,DRC,2038,D2ELC01,,7.6029,2.9229,3.14628,3.18805,3.56258,3.3872,3.05162,3.21838,3.15917,2.62784,7.5159,2.89341,3.11214,3.15276,3.5221,3.35171,3.01801,3.1762,3.1187,2.60009,7.59957,2.92383,3.1447,3.19072,3.55991,3.38759,3.04762,3.21117,3.16025,2.62928,7.43319,2.86084,3.07813,3.12156,3.48654,3.31972,2.98481,3.13902,3.08902,2.57337
,DRC,2039,D1ELC01,,4.91002,2.24872,2.57849,2.64754,3.27365,2.97077,2.44278,2.71835,2.64925,1.75681,4.8764,2.23408,2.55659,2.62385,3.24214,2.94622,2.42368,2.68808,2.61549,1.74545,4.93242,2.25768,2.58318,2.65977,3.2789,2.98058,2.44742,2.71742,2.65534,1.76543,4.84434,2.21577,2.53603,2.60769,3.21437,2.92825,2.4013,2.65671,2.60057,1.736
,DRC,2039,D2ELC01,,7.807,3.00326,3.23372,3.2768,3.66321,3.48226,3.13605,3.30809,3.24701,2.69885,7.71766,2.97296,3.19862,3.24052,3.62157,3.44578,3.1015,3.26471,3.20538,2.67035,7.80358,3.00422,3.23208,3.27956,3.66045,3.48267,3.13193,3.30066,3.24812,2.70033,7.63273,2.93949,3.16367,3.20848,3.58501,3.41291,3.06739,3.22648,3.17489,2.64292
,DRC,2040,D1ELC01,,5.02075,2.30958,2.65224,2.72399,3.37458,3.05987,2.51122,2.79755,2.72574,1.79841,4.98587,2.29438,2.6295,2.69939,3.34185,3.03437,2.49139,2.76611,2.69068,1.78663,5.04319,2.31861,2.65683,2.73642,3.37976,3.06977,2.51575,2.7963,2.7318,1.8071,4.95261,2.27537,2.60816,2.68262,3.31301,3.01571,2.46815,2.73353,2.67519,1.77683
,DRC,2040,D2ELC01,,8.09198,3.11472,3.35464,3.39949,3.80175,3.61338,3.25296,3.43206,3.36847,2.79781,7.99938,3.0833,3.31823,3.36185,3.75853,3.57553,3.21712,3.38702,3.32526,2.76826,8.08845,3.11572,3.35293,3.40236,3.79889,3.61381,3.24867,3.42432,3.36963,2.79936,7.91136,3.04858,3.28197,3.32861,3.7206,3.54144,3.18174,3.34735,3.29365,2.73984
,DRC,2041,D1ELC01,,5.09279,2.34945,2.70065,2.77419,3.44099,3.11843,2.5561,2.84956,2.77596,1.82554,5.05709,2.33389,2.67736,2.74899,3.40745,3.09231,2.5358,2.81735,2.74004,1.81347,5.11525,2.35852,2.70518,2.78675,3.44611,3.12841,2.56058,2.8481,2.78199,1.83425,5.02305,2.31442,2.6555,2.73181,3.37791,3.0732,2.512,2.78398,2.72418,1.80344
,DRC,2041,D2ELC01,,8.27494,3.18688,3.43321,3.47927,3.89228,3.69888,3.32881,3.5127,3.44741,2.86149,8.18024,3.15473,3.39594,3.44073,3.84802,3.66013,3.29213,3.46657,3.40316,2.83127,8.27133,3.18791,3.43146,3.48221,3.88934,3.69931,3.32441,3.50475,3.4486,2.86308,8.09023,3.11921,3.35884,3.40673,3.8092,3.62524,3.25592,3.42597,3.37082,2.80221
,DRC,2042,D1ELC01,,5.16482,2.38932,2.74907,2.82439,3.50739,3.177,2.60099,2.90157,2.82618,1.85266,5.1283,2.37339,2.72522,2.79859,3.47306,3.15026,2.58021,2.86859,2.78941,1.84032,5.18731,2.39844,2.75353,2.83708,3.51246,3.18704,2.6054,2.8999,2.83218,1.86141,5.09348,2.35347,2.70285,2.78101,3.44281,3.1307,2.55584,2.83442,2.77318,1.83005
,DRC,2042,D2ELC01,,8.4579,3.25903,3.51179,3.55904,3.98281,3.78437,3.40467,3.59334,3.52635,2.92517,8.3611,3.22617,3.47366,3.51962,3.93751,3.74472,3.36714,3.54612,3.48106,2.89428,8.45422,3.26009,3.50999,3.56206,3.97979,3.78481,3.40014,3.58518,3.52757,2.9268,8.26911,3.18984,3.43571,3.48485,3.8978,3.70905,3.33011,3.50458,3.448,2.86458
,DRC,2043,D1ELC01,,5.23686,2.42919,2.79748,2.87459,3.5738,3.23557,2.64588,2.95359,2.87641,1.87978,5.19952,2.4129,2.77308,2.84819,3.53866,3.20821,2.62462,2.91983,2.83877,1.86716,5.25937,2.43835,2.80187,2.88741,3.57882,3.24568,2.65022,2.9517,2.88237,1.88857,5.16391,2.39251,2.75019,2.83021,3.50771,3.1882,2.59968,2.88487,2.82217,1.85667
,DRC,2043,D2ELC01,,8.64086,3.33119,3.59036,3.63881,4.07334,3.86986,3.48052,3.67398,3.60529,2.98885,8.54197,3.2976,3.55138,3.5985,4.027,3.82932,3.44215,3.62567,3.55896,2.95729,8.6371,3.33228,3.58852,3.64191,4.07024,3.87032,3.47588,3.66562,3.60654,2.99053,8.44798,3.26047,3.51258,3.56297,3.9864,3.79286,3.4043,3.58319,3.52518,2.92695
,DRC,2044,D1ELC01,,5.30889,2.46906,2.84589,2.92479,3.6402,3.29414,2.69077,3.0056,2.92663,1.9069,5.27073,2.45241,2.82094,2.89779,3.60427,3.26615,2.66903,2.97107,2.88813,1.894,5.33143,2.47827,2.85022,2.93774,3.64517,3.30431,2.69504,3.0035,2.93256,1.91573,5.23434,2.43156,2.79753,2.87941,3.57262,3.24569,2.64353,2.93531,2.87116,1.88328
,DRC,2044,D2ELC01,,8.82381,3.40335,3.66894,3.71859,4.16387,3.95535,3.55637,3.75462,3.68423,3.05254,8.72283,3.36904,3.6291,3.67738,4.11649,3.91392,3.51717,3.70522,3.63686,3.02029,8.81999,3.40446,3.66705,3.72176,4.16069,3.95582,3.55162,3.74605,3.68551,3.05425,8.62686,3.3311,3.58945,3.64108,4.07499,3.87666,3.47848,3.6618,3.60235,2.98931
,DRC,2045,D1ELC01,,5.38093,2.50893,2.8943,2.97499,3.70661,3.35271,2.73566,3.05761,2.97685,1.93402,5.34195,2.49191,2.8688,2.9474,3.66987,3.3241,2.71343,3.02232,2.93749,1.92084,5.40349,2.51819,2.89857,2.98807,3.71153,3.36295,2.73986,3.0553,2.98275,1.94288,5.30477,2.47061,2.84488,2.9286,3.63752,3.30319,2.68737,2.98576,2.92015,1.90989
,DRC,2045,D2ELC01,,9.00677,3.47551,3.74751,3.79836,4.2544,4.04085,3.63222,3.83526,3.76316,3.11622,8.90369,3.44047,3.70681,3.75627,4.20598,3.99852,3.59218,3.78477,3.71476,3.0833,9.00287,3.47665,3.74558,3.80161,4.25115,4.04133,3.62736,3.82648,3.76448,3.11797,8.80574,3.40172,3.66632,3.7192,4.16359,3.96047,3.55267,3.74042,3.67953,3.05168
,DRC,2046,D1ELC01,,5.45297,2.5488,2.94272,3.02519,3.77301,3.41127,2.78055,3.10962,3.02707,1.96114,5.41316,2.53142,2.91666,2.997,3.73548,3.38205,2.75784,3.07356,2.98685,1.94768,5.47555,2.5581,2.94691,3.0384,3.77788,3.42158,2.78468,3.1071,3.03294,1.97004,5.3752,2.50965,2.89222,2.9778,3.70242,3.36069,2.73122,3.0362,2.96914,1.9365
,DRC,2046,D2ELC01,,9.18973,3.54767,3.82609,3.87813,4.34493,4.12634,3.70808,3.9159,3.8421,3.1799,9.08456,3.5119,3.78453,3.83515,4.29547,4.08311,3.66719,3.86433,3.79266,3.14631,9.18576,3.54883,3.82411,3.88146,4.3416,4.12683,3.7031,3.90691,3.84345,3.18169,8.98461,3.47235,3.74319,3.79732,4.25219,4.04428,3.62686,3.81903,3.75671,3.11405
,DRC,2047,D1ELC01,,5.525,2.58867,2.99113,3.07539,3.83942,3.46984,2.82543,3.16163,3.07729,1.98826,5.48438,2.57092,2.96452,3.0466,3.80108,3.43999,2.80225,3.1248,3.03621,1.97452,5.54761,2.59802,2.99526,3.08873,3.84424,3.48022,2.8295,3.15889,3.08314,1.9972,5.44563,2.5487,2.93956,3.027,3.76732,3.41818,2.77506,3.08665,3.01813,1.96311
,DRC,2047,D2ELC01,,9.37269,3.61982,3.90466,3.95791,4.43545,4.21183,3.78393,3.99653,3.92104,3.24358,9.26542,3.58334,3.86225,3.91403,4.38496,4.16771,3.7422,3.94388,3.87056,3.20932,9.36864,3.62101,3.90263,3.96131,4.43205,4.21233,3.77884,3.98735,3.92242,3.24542,9.16349,3.54298,3.82006,3.87543,4.34079,4.12809,3.70105,3.89764,3.83388,3.17642
,DRC,2048,D1ELC01,,5.59704,2.62854,3.03954,3.12559,3.90582,3.52841,2.87032,3.21364,3.12751,2.01538,5.55559,2.61043,3.01238,3.0962,3.86668,3.49794,2.84666,3.17604,3.08558,2.00136,5.61968,2.63793,3.04361,3.13905,3.91059,3.53885,2.87433,3.21069,3.13333,2.02436,5.51606,2.58775,2.9869,3.0762,3.83222,3.47568,2.81891,3.13709,3.06712,1.98973
,DRC,2048,D2ELC01,,9.55565,3.69198,3.98323,4.03768,4.52598,4.29733,3.85978,4.07717,3.99998,3.30726,9.44629,3.65477,3.93997,3.99292,4.47445,4.25231,3.81721,4.02343,3.94846,3.27232,9.55153,3.6932,3.98116,4.04116,4.5225,4.29784,3.85457,4.06778,4.00139,3.30914,9.34236,3.61361,3.89693,3.95355,4.42938,4.21189,3.77523,3.97626,3.91106,3.23879
,DRC,2049,D1ELC01,,5.66907,2.66841,3.08795,3.17579,3.97223,3.58698,2.91521,3.26565,3.17773,2.0425,5.62681,2.64994,3.06024,3.1458,3.93229,3.55589,2.89107,3.22728,3.13494,2.02821,5.69174,2.67785,3.09196,3.18938,3.97695,3.59749,2.91915,3.26249,3.18352,2.05151,5.58649,2.6268,3.03425,3.1254,3.89712,3.53317,2.86275,3.18754,3.11611,2.01634
,DRC,2049,D2ELC01,,9.7386,3.76414,4.06181,4.11745,4.61651,4.38282,3.93564,4.15781,4.07892,3.37094,9.62715,3.72621,4.01768,4.0718,4.56394,4.3369,3.89222,4.10298,4.02636,3.33533,9.73441,3.76538,4.05969,4.12101,4.61296,4.38334,3.93031,4.14821,4.08036,3.37286,9.52124,3.68424,3.9738,4.03167,4.51798,4.2957,3.84942,4.05487,3.98824,3.30116
,DRC,2050,D1ELC01,,5.74111,2.70829,3.13637,3.22599,4.03864,3.64555,2.9601,3.31766,3.22795,2.06962,5.69802,2.68944,3.1081,3.1954,3.99789,3.61383,2.93548,3.27852,3.1843,2.05505,5.7638,2.71776,3.1403,3.23971,4.0433,3.65612,2.96397,3.31429,3.23371,2.07867,5.65692,2.66584,3.08159,3.17459,3.96202,3.59067,2.9066,3.23798,3.1651,2.04295
,DRC,2050,D2ELC01,,9.92156,3.8363,4.14038,4.19723,4.70704,4.46831,4.01149,4.23845,4.15786,3.43462,9.80801,3.79764,4.0954,4.15068,4.65343,4.4215,3.96723,4.18253,4.10426,3.39834,9.9173,3.83757,4.13822,4.20086,4.70341,4.46885,4.00605,4.22864,4.15933,3.43658,9.70012,3.75487,4.05067,4.10978,4.60658,4.37951,3.92361,4.13348,4.06541,3.36353

Time Dependent Production DEMAND (Energy Units)
,DRC
,Region,year ,fuel, ,TS01,TS02,TS03,TS04,TS05,TS06,TS07,TS08,TS09,TS10,TS11,TS12,TS13,TS14,TS15,TS16,TS17,TS18,TS19,TS20,TS21,TS22,TS23,TS24,TS25,TS26,TS27,TS28,TS29,TS30,TS31,TS32,TS33,TS34,TS35,TS36,TS37,TS38,TS39,TS40
