
Time Dependent Production (Energy Units) ELECTRICITY FROM TRANSMISSION

,DRC
,Region,year ,fuel,,TS01,TS02,TS03,TS04,TS05,TS06,TS07,TS08,TS09,TS10,TS11,TS12,TS13,TS14,TS15,TS16,TS17,TS18,TS19,TS20,TS21,TS22,TS23,TS24,TS25,TS26,TS27,TS28,TS29,TS30,TS31,TS32,TS33,TS34,TS35,TS36,TS37,TS38,TS39,TS40
,DRC
,Region,year ,fuel, ,TS01,TS02,TS03,TS04,TS05,TS06,TS07,TS08,TS09,TS10,TS11,TS12,TS13,TS14,TS15,TS16,TS17,TS18,TS19,TS20,TS21,TS22,TS23,TS24,TS25,TS26,TS27,TS28,TS29,TS30,TS31,TS32,TS33,TS34,TS35,TS36,TS37,TS38,TS39,TS40
,Demand,2020,D3RES,,0.0313124,0.00952783,0.0133727,0.0154827,0.0333755,0.0232381,0.0216814,0.0413373,0.0397055,0.0147888,0.0216439,0.0094997,0.0131852,0.0152389,0.0328598,0.0230225,0.0213532,0.0404464,0.0389178,0.0146293,0.021944,0.00957472,0.0132883,0.015614,0.0332349,0.0232569,0.0214376,0.0409528,0.0397806,0.0148638,0.0214189,0.00936841,0.0130726,0.0152389,0.0327097,0.0230131,0.0211469,0.0399306,0.0387396,0.0145731
,Demand,2020,D3IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Demand,2020,D3OTH,,0.00843893,0.0135543,0.0182456,0.0182456,0.0189112,0.0197091,0.0102717,0.00355156,0.0025987,0.00139053,0.00834775,0.0134038,0.0180404,0.0180496,0.0187061,0.0194902,0.0101668,0.00351052,0.00257134,0.0013723,0.00844805,0.0135497,0.0182456,0.0182502,0.0189067,0.0197045,0.0102763,0.00355156,0.0025987,0.00139053,0.00826113,0.0132534,0.0178398,0.0178581,0.0184964,0.0192851,0.0100529,0.00347405,0.00253943,0.00135406
,Demand,2021,D3RES,,0.056209,0.0171034,0.0240054,0.0277931,0.0599125,0.0417149,0.0389204,0.0742047,0.0712755,0.0265474,0.0388531,0.0170529,0.0236687,0.0273554,0.0589867,0.0413277,0.0383312,0.0726054,0.0698615,0.0262612,0.0393918,0.0171876,0.0238539,0.0280288,0.05966,0.0417485,0.0384827,0.0735145,0.0714102,0.026682,0.0384491,0.0168173,0.0234667,0.0273554,0.0587173,0.0413109,0.0379609,0.0716796,0.0695416,0.0261602
,Demand,2021,D3IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Demand,2021,D3OTH,,0.0151613,0.0243514,0.0327798,0.0327798,0.0339757,0.0354091,0.018454,0.00638068,0.00466879,0.00249821,0.0149975,0.0240811,0.0324113,0.0324276,0.0336071,0.0350159,0.0182656,0.00630697,0.00461965,0.00246545,0.0151777,0.0243433,0.0327798,0.032788,0.0339675,0.0354009,0.0184622,0.00638068,0.00466879,0.00249821,0.0148418,0.0238108,0.0320509,0.0320836,0.0332303,0.0346474,0.0180609,0.00624144,0.00456231,0.00243269
,Demand,2022,D3RES,,0.0811056,0.024679,0.0346381,0.0401034,0.0864495,0.0601916,0.0561594,0.107072,0.102846,0.038306,0.0560622,0.0246062,0.0341523,0.0394719,0.0851135,0.0596329,0.0553092,0.104764,0.100805,0.037893,0.0568395,0.0248005,0.0344195,0.0404435,0.0860852,0.0602402,0.0555278,0.106076,0.10304,0.0385003,0.0554793,0.0242661,0.0338608,0.0394719,0.0847249,0.0596086,0.0547748,0.103429,0.100344,0.0377473
,Demand,2022,D3IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Demand,2022,D3OTH,,0.0218836,0.0351486,0.0473141,0.0473141,0.0490402,0.0511091,0.0266363,0.00920981,0.00673889,0.0036059,0.0216472,0.0347585,0.0467821,0.0468057,0.0485082,0.0505417,0.0263644,0.00910341,0.00666795,0.00355861,0.0219073,0.0351368,0.0473141,0.0473259,0.0490284,0.0510973,0.0266482,0.00920981,0.00673889,0.0036059,0.0214226,0.0343683,0.0462619,0.0463092,0.0479643,0.0500096,0.0260689,0.00900883,0.00658519,0.00351131
,Demand,2023,D3RES,,0.106002,0.0322546,0.0452708,0.0524138,0.112987,0.0786683,0.0733984,0.139939,0.134416,0.0500645,0.0732714,0.0321594,0.0446359,0.0515884,0.11124,0.0779382,0.0722872,0.136924,0.131749,0.0495249,0.0742873,0.0324134,0.0449851,0.0528583,0.11251,0.0787318,0.072573,0.138638,0.13467,0.0503185,0.0725095,0.031715,0.0442549,0.0515884,0.110732,0.0779064,0.0715888,0.135177,0.131146,0.0493344
,Demand,2023,D3IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Demand,2023,D3OTH,,0.028606,0.0459458,0.0618483,0.0618483,0.0641047,0.0668092,0.0348187,0.0120389,0.00880898,0.00471358,0.0282969,0.0454358,0.0611529,0.0611838,0.0634092,0.0660674,0.0344632,0.0118999,0.00871625,0.00465176,0.0286369,0.0459303,0.0618483,0.0618638,0.0640892,0.0667937,0.0348341,0.0120389,0.00880898,0.00471358,0.0280033,0.0449258,0.0604729,0.0605347,0.0626983,0.0653719,0.0340768,0.0117762,0.00860807,0.00458994
,Demand,2024,D3RES,,0.130899,0.0398303,0.0559035,0.0647242,0.139523,0.097145,0.0906374,0.172807,0.165986,0.0618231,0.0904805,0.0397126,0.0551194,0.0637049,0.137367,0.0962434,0.0892652,0.169083,0.162692,0.0611567,0.091735,0.0400263,0.0555507,0.065273,0.138935,0.0972235,0.0896181,0.1712,0.166299,0.0621368,0.0895397,0.0391638,0.054649,0.0637049,0.13674,0.0962042,0.0884028,0.166926,0.161948,0.0609215
,Demand,2024,D3IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Demand,2024,D3OTH,,0.0353284,0.056743,0.0763826,0.0763826,0.0791691,0.0825092,0.043001,0.0148681,0.0108791,0.00582126,0.0349466,0.0561131,0.0755237,0.0755619,0.0783103,0.0815931,0.042562,0.0146963,0.0107646,0.00574492,0.0353665,0.0567239,0.0763826,0.0764016,0.07915,0.0824901,0.0430201,0.0148681,0.0108791,0.00582126,0.034584,0.0554833,0.0746839,0.0747602,0.0774323,0.0807342,0.0420848,0.0145436,0.010631,0.00566857
,Demand,2025,D3RES,,0.155795,0.0474059,0.0665362,0.0770345,0.16606,0.115622,0.107876,0.205674,0.197556,0.0735817,0.10769,0.0472659,0.065603,0.0758214,0.163494,0.114549,0.106243,0.201242,0.193636,0.0727885,0.109183,0.0476392,0.0661162,0.0776878,0.165361,0.115715,0.106663,0.203761,0.197929,0.073955,0.10657,0.0466127,0.0650431,0.0758214,0.162748,0.114502,0.105217,0.198675,0.19275,0.0725086
,Demand,2025,D3IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Demand,2025,D3OTH,,0.0420507,0.0675401,0.0909168,0.0909168,0.0942336,0.0982092,0.0511833,0.0176972,0.0129492,0.00692894,0.0415964,0.0667905,0.0898945,0.0899399,0.0932113,0.0971188,0.0506608,0.0174927,0.0128129,0.00683807,0.0420962,0.0675174,0.0909168,0.0909395,0.0942109,0.0981865,0.051206,0.0176972,0.0129492,0.00692894,0.0411647,0.0660408,0.0888949,0.0889858,0.0921663,0.0960965,0.0500928,0.017311,0.0126538,0.0067472
,Demand,2026,D3RES,,0.180692,0.0549815,0.0771689,0.0893449,0.192597,0.134099,0.125115,0.238542,0.229126,0.0853403,0.124899,0.0548191,0.0760866,0.0879379,0.189621,0.132854,0.123221,0.233401,0.22458,0.0844204,0.126631,0.055252,0.0766818,0.0901025,0.191786,0.134207,0.123708,0.236323,0.229558,0.0857733,0.1236,0.0540615,0.0754372,0.0879379,0.188755,0.1328,0.122031,0.230424,0.223552,0.0840957
,Demand,2026,D3IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Demand,2026,D3OTH,,0.0487731,0.0783373,0.105451,0.105451,0.109298,0.113909,0.0593656,0.0205263,0.0150193,0.00803662,0.0482461,0.0774678,0.104265,0.104318,0.108112,0.112644,0.0587596,0.0202892,0.0148612,0.00793122,0.0488258,0.078311,0.105451,0.105477,0.109272,0.113883,0.059392,0.0205263,0.0150193,0.00803662,0.0477454,0.0765982,0.103106,0.103211,0.1069,0.111459,0.0581008,0.0200784,0.0146767,0.00782583
,Demand,2027,D3RES,,0.205589,0.0625571,0.0878016,0.101655,0.219134,0.152575,0.142354,0.271409,0.260696,0.0970989,0.142108,0.0623724,0.0865701,0.100054,0.215748,0.151159,0.140199,0.26556,0.255523,0.0960522,0.144078,0.0628649,0.0872474,0.102517,0.218211,0.152698,0.140753,0.268885,0.261188,0.0975915,0.14063,0.0615104,0.0858313,0.100054,0.214763,0.151097,0.138845,0.262173,0.254354,0.0956828
,Demand,2027,D3IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Demand,2027,D3OTH,,0.0554954,0.0891345,0.119985,0.119985,0.124363,0.129609,0.0675479,0.0233555,0.0170894,0.00914431,0.0548958,0.0881451,0.118636,0.118696,0.123013,0.12817,0.0668584,0.0230856,0.0169095,0.00902438,0.0555554,0.0891045,0.119985,0.120015,0.124333,0.129579,0.0675779,0.0233555,0.0170894,0.00914431,0.0543262,0.0871557,0.117317,0.117437,0.121634,0.126821,0.0661088,0.0228458,0.0166996,0.00890445
,Demand,2028,D3RES,,0.230485,0.0701327,0.0984343,0.113966,0.245671,0.171052,0.159593,0.304276,0.292266,0.108858,0.159317,0.0699256,0.0970537,0.112171,0.241875,0.169464,0.157177,0.297719,0.286467,0.107684,0.161526,0.0704778,0.097813,0.114932,0.244636,0.17119,0.157799,0.301446,0.292818,0.10941,0.15766,0.0689592,0.0962254,0.112171,0.24077,0.169395,0.155659,0.293922,0.285156,0.10727
,Demand,2028,D3IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Demand,2028,D3OTH,,0.0622178,0.0999317,0.13452,0.13452,0.139427,0.145309,0.0757303,0.0261846,0.0191595,0.010252,0.0615455,0.0988224,0.133007,0.133074,0.137914,0.143696,0.0749572,0.0258821,0.0189578,0.0101175,0.062285,0.0998981,0.13452,0.134553,0.139393,0.145276,0.0757639,0.0261846,0.0191595,0.010252,0.0609069,0.0977132,0.131528,0.131662,0.136368,0.142183,0.0741168,0.0256132,0.0187225,0.00998308
,Demand,2029,D3RES,,0.255382,0.0777083,0.109067,0.126276,0.272208,0.189529,0.176832,0.337144,0.323836,0.120616,0.176526,0.0774788,0.107537,0.124287,0.268002,0.18777,0.174155,0.329878,0.317411,0.119316,0.178974,0.0780907,0.108379,0.127347,0.271061,0.189682,0.174844,0.334008,0.324447,0.121228,0.174691,0.076408,0.106619,0.124287,0.266778,0.187693,0.172473,0.325671,0.315958,0.118857
,Demand,2029,D3IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
